"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
2.54319617503306e-22,0.311480327554081,0.11,0.299,7.20156860884111e-18,"Tcm/Naive helper T cells","TMEM167A"
2.68546821009256e-22,0.386430399143788,0.124,0.323,7.60444033051909e-18,"Tcm/Naive helper T cells","ELOC"
2.77117621865251e-22,0.405801174573958,0.102,0.287,7.84713969835832e-18,"Tcm/Naive helper T cells","ARFGEF1"
3.01455456021156e-22,0.335105364682154,0.099,0.28,8.53631414815107e-18,"Tcm/Naive helper T cells","RANBP2"
3.48127967508406e-22,0.259273857308013,0.134,0.339,9.85793965593554e-18,"Tcm/Naive helper T cells","DRAP1"
3.7040540921273e-22,0.32145157943057,0.169,0.4,1.04887699726769e-17,"Tcm/Naive helper T cells","GADD45GIP1"
3.95580667851533e-22,0.371756727063495,0.086,0.258,1.12016577715519e-17,"Tcm/Naive helper T cells","TOB1"
4.19486716521798e-22,0.275698090448312,0.09,0.265,1.18786053517478e-17,"Tcm/Naive helper T cells","GNG10"
4.27990940107619e-22,0.342028725307502,0.11,0.299,1.21194194510274e-17,"Tcm/Naive helper T cells","CPNE3"
4.31797128260926e-22,0.291286359629396,0.178,0.414,1.22271992809646e-17,"Tcm/Naive helper T cells","CHMP2A"
5.14029431907355e-22,0.318943411661792,0.105,0.288,1.45557714233206e-17,"Tcm/Naive helper T cells","CHCHD5"
5.17412433892648e-22,0.350850029655717,0.108,0.293,1.46515678905381e-17,"Tcm/Naive helper T cells","SMARCA2"
5.60238404391618e-22,0.406171970576182,0.096,0.275,1.58642708971574e-17,"Tcm/Naive helper T cells","COPB1"
6.09743539616812e-22,0.395489925819591,0.15,0.367,1.72661078113293e-17,"Tcm/Naive helper T cells","PTP4A2"
6.78028670714037e-22,0.261921975836353,0.117,0.31,1.91997378686094e-17,"Tcm/Naive helper T cells","RBM4"
7.71713530665176e-22,0.501637190195576,0.128,0.329,2.18526120478458e-17,"Tcm/Naive helper T cells","PPP2CB"
9.15106136958242e-22,0.263321256269612,0.105,0.289,2.59130604802465e-17,"Tcm/Naive helper T cells","YY1"
9.18239344623564e-22,0.318930526325864,0.164,0.392,2.60017835217054e-17,"Tcm/Naive helper T cells","BRK1"
9.86071946036495e-22,0.378261145139529,0.189,0.433,2.79225992959154e-17,"Tcm/Naive helper T cells","MRPL51"
1.01189560006819e-21,0.312411327119543,0.096,0.274,2.86538477071308e-17,"Tcm/Naive helper T cells","RNF10"
1.08219283376456e-21,0.332854249547773,0.086,0.256,3.06444544737111e-17,"Tcm/Naive helper T cells","FGD4"
1.74829351270569e-21,0.296291443785696,0.2,0.449,4.95064273992871e-17,"Tcm/Naive helper T cells","SCAND1"
1.94175294625417e-21,0.347852083968862,0.13,0.328,5.49846181790794e-17,"Tcm/Naive helper T cells","BZW1"
2.01612281447905e-21,0.341700602621334,0.181,0.417,5.70905497376031e-17,"Tcm/Naive helper T cells","CIAO2B"
2.26039522544064e-21,0.397197224707629,0.09,0.26,6.40076115988027e-17,"Tcm/Naive helper T cells","ZFR"
2.34765493824063e-21,0.317545629769717,0.208,0.462,6.64785448861598e-17,"Tcm/Naive helper T cells","NCL"
2.35378008616705e-21,0.263763996265262,0.11,0.294,6.66519906999924e-17,"Tcm/Naive helper T cells","RPA3"
2.4205885984258e-21,0.327687527380436,0.194,0.438,6.85438073416234e-17,"Tcm/Naive helper T cells","ARF1"
2.4726043781291e-21,0.267316245075713,0.105,0.286,7.00167381754816e-17,"Tcm/Naive helper T cells","ANP32A"
2.49395049018656e-21,0.323459966720617,0.106,0.288,7.06211960306128e-17,"Tcm/Naive helper T cells","TRAPPC2L"
2.49865023142914e-21,0.266392213335075,0.109,0.292,7.07542786033788e-17,"Tcm/Naive helper T cells","RAB1B"
2.72814585928894e-21,0.284600601565989,0.101,0.279,7.7252906297485e-17,"Tcm/Naive helper T cells","UBE2N"
3.0812113348715e-21,0.298365667980648,0.23,0.5,8.72506613695563e-17,"Tcm/Naive helper T cells","SEM1"
3.11535188142467e-21,0.4781196762846,0.088,0.257,8.82174192263025e-17,"Tcm/Naive helper T cells","TRIM8"
3.7754431426678e-21,0.452771349268562,0.121,0.313,1.06909223470924e-16,"Tcm/Naive helper T cells","G3BP1"
3.90544397524896e-21,0.342792026553595,0.131,0.327,1.10590457047125e-16,"Tcm/Naive helper T cells","SDHC"
4.51561911044323e-21,0.298258780154485,0.095,0.268,1.27868786350421e-16,"Tcm/Naive helper T cells","UBA1"
4.92539608019157e-21,0.255777714692604,0.154,0.364,1.39472440802785e-16,"Tcm/Naive helper T cells","CAT"
5.03333775419944e-21,0.416570003524779,0.13,0.328,1.42529025185666e-16,"Tcm/Naive helper T cells","SCOC"
5.57470634105322e-21,0.362388835244546,0.105,0.285,1.57858959459604e-16,"Tcm/Naive helper T cells","GTF3C6"
5.93931450411046e-21,0.289291234788666,0.128,0.321,1.68183568812896e-16,"Tcm/Naive helper T cells","LAMTOR2"
6.30313034565019e-21,0.519955979854353,0.122,0.315,1.78485741997776e-16,"Tcm/Naive helper T cells","UBE2D2"
6.68884750453411e-21,0.387113528038562,0.108,0.289,1.89408094785892e-16,"Tcm/Naive helper T cells","SSB"
7.63041094906066e-21,0.337616421815908,0.088,0.254,2.16070346844551e-16,"Tcm/Naive helper T cells","CAB39"
7.81958960661525e-21,0.471681027339736,0.114,0.3,2.21427318890524e-16,"Tcm/Naive helper T cells","PRKAA2"
7.93264750577712e-21,0.300633820015934,0.085,0.25,2.24628779421091e-16,"Tcm/Naive helper T cells","PDS5B"
8.42402606428259e-21,0.411952776867227,0.122,0.312,2.3854314606229e-16,"Tcm/Naive helper T cells","THRAP3"
8.89590922953479e-21,0.428367606261291,0.086,0.252,2.51905461652737e-16,"Tcm/Naive helper T cells","CYP51A1"
8.93717282687058e-21,0.293597551211599,0.111,0.293,2.53073922938494e-16,"Tcm/Naive helper T cells","PSMA3"
9.20743528588912e-21,0.262081805422569,0.129,0.321,2.60726944990522e-16,"Tcm/Naive helper T cells","PRXL2A"
9.8181327957016e-21,0.357187971557898,0.122,0.312,2.78020066375882e-16,"Tcm/Naive helper T cells","CRYZ"
9.82370038037167e-21,0.428520159949812,0.119,0.307,2.78177723670984e-16,"Tcm/Naive helper T cells","NBDY"
1.0362952343421e-20,0.323912849841419,0.162,0.378,2.93447721508653e-16,"Tcm/Naive helper T cells","AFF1"
1.334334688126e-20,0.375096798900775,0.095,0.266,3.77843553636639e-16,"Tcm/Naive helper T cells","SEC22B"
1.39510611509362e-20,0.415382297723137,0.125,0.315,3.9505219861106e-16,"Tcm/Naive helper T cells","PARD6B"
1.42803592880293e-20,0.349088713744311,0.151,0.359,4.04376933959125e-16,"Tcm/Naive helper T cells","CAPZB"
1.43758211579046e-20,0.357068733287319,0.142,0.344,4.07080127728383e-16,"Tcm/Naive helper T cells","PTBP3"
1.45740268263756e-20,0.344687597042498,0.112,0.295,4.12692717642478e-16,"Tcm/Naive helper T cells","C1D"
1.56108949923095e-20,0.286293941117856,0.142,0.345,4.42053713497229e-16,"Tcm/Naive helper T cells","UXT"
1.60374323830774e-20,0.260087368886072,0.11,0.29,4.54131972791602e-16,"Tcm/Naive helper T cells","NDUFS1"
1.71192150026099e-20,0.429187481374038,0.185,0.419,4.84764811228906e-16,"Tcm/Naive helper T cells","RAN"
1.80122467588516e-20,0.441532373127919,0.18,0.411,5.100527914704e-16,"Tcm/Naive helper T cells","SH3BGRL"
1.92907933908044e-20,0.265725195517682,0.089,0.254,5.46257396447408e-16,"Tcm/Naive helper T cells","RASSF7"
2.00492019705365e-20,0.267452413888369,0.225,0.486,5.67733252199683e-16,"Tcm/Naive helper T cells","HSBP1"
2.28547826269298e-20,0.25724716994829,0.104,0.278,6.47178879646772e-16,"Tcm/Naive helper T cells","DDAH2"
2.45262431590907e-20,0.443286305912313,0.108,0.285,6.9450962753597e-16,"Tcm/Naive helper T cells","SNRPB"
2.45576830404151e-20,0.320664163609999,0.186,0.417,6.95399910655434e-16,"Tcm/Naive helper T cells","PSMB6"
2.7904677707913e-20,0.349324967537531,0.094,0.261,7.90176758654971e-16,"Tcm/Naive helper T cells","TIAL1"
2.84177046646118e-20,0.260941332508583,0.121,0.306,8.04704142987813e-16,"Tcm/Naive helper T cells","AK3"
2.87304729921019e-20,0.377118563555633,0.175,0.402,8.1356080371735e-16,"Tcm/Naive helper T cells","SERP1"
3.34781653034301e-20,0.284301008755365,0.24,0.511,9.4800120689723e-16,"Tcm/Naive helper T cells","HMGN1"
3.55073037526312e-20,0.345217956672982,0.13,0.321,1.00546032036326e-15,"Tcm/Naive helper T cells","DPY30"
3.58786191961725e-20,0.329014880087619,0.12,0.305,1.01597485977802e-15,"Tcm/Naive helper T cells","MFF"
3.88208605495681e-20,0.38075539303477,0.099,0.269,1.09929030818212e-15,"Tcm/Naive helper T cells","IFI27L2"
5.22200474389698e-20,0.439544455123108,0.129,0.319,1.47871508332931e-15,"Tcm/Naive helper T cells","CCT3"
5.71601018369761e-20,0.325950054648409,0.101,0.272,1.61860260371765e-15,"Tcm/Naive helper T cells","CDH1"
5.73311342659701e-20,0.463519074015479,0.104,0.276,1.62344572900947e-15,"Tcm/Naive helper T cells","OSBPL9"
5.80966432089583e-20,0.452463616581931,0.124,0.311,1.64512264574807e-15,"Tcm/Naive helper T cells","MGMT"
5.88417387789991e-20,0.460128951944808,0.09,0.254,1.66622151700492e-15,"Tcm/Naive helper T cells","ATXN10"
6.17305594793867e-20,0.315727616911949,0.092,0.257,1.74802425277779e-15,"Tcm/Naive helper T cells","RFC1"
6.57968747091484e-20,0.459997598456981,0.095,0.262,1.86317010113895e-15,"Tcm/Naive helper T cells","CHD4"
6.69704774558966e-20,0.327662589082807,0.092,0.257,1.89640301011862e-15,"Tcm/Naive helper T cells","ILF2"
7.09635834965081e-20,0.310489787815448,0.095,0.26,2.00947579387062e-15,"Tcm/Naive helper T cells","SNRPD1"
7.27555441468313e-20,0.323023606824773,0.152,0.356,2.06021874360582e-15,"Tcm/Naive helper T cells","C1QBP"
7.40676675840125e-20,0.410408386572951,0.09,0.253,2.09737414297648e-15,"Tcm/Naive helper T cells","CTDSPL"
7.54739891709261e-20,0.260323706250137,0.144,0.344,2.13719695135311e-15,"Tcm/Naive helper T cells","BANF1"
7.5710813234725e-20,0.267325500174628,0.12,0.302,2.14390309836771e-15,"Tcm/Naive helper T cells","VEGFB"
7.76899151331559e-20,0.355401420274607,0.146,0.348,2.19994532682558e-15,"Tcm/Naive helper T cells","ATP6V1E1"
7.81071077810139e-20,0.397283932096047,0.141,0.336,2.21175897103497e-15,"Tcm/Naive helper T cells","CCDC198"
8.9924258530864e-20,0.33120923781377,0.09,0.252,2.54638522881848e-15,"Tcm/Naive helper T cells","TOMM22"
9.22358161405059e-20,0.382819295099631,0.09,0.253,2.61184160565071e-15,"Tcm/Naive helper T cells","DSP"
9.60345126418999e-20,0.368261543548495,0.111,0.288,2.71940929448068e-15,"Tcm/Naive helper T cells","PCNP"
1.01635547657235e-19,0.375218116761729,0.109,0.283,2.87801380300991e-15,"Tcm/Naive helper T cells","CLDN7"
1.05975068486545e-19,0.396213795753608,0.115,0.295,3.00089601433351e-15,"Tcm/Naive helper T cells","PNRC2"
1.07455378545084e-19,0.302471322696263,0.134,0.325,3.04281395426115e-15,"Tcm/Naive helper T cells","CAPN2"
1.12872630048912e-19,0.460205935092796,0.098,0.265,3.19621426509505e-15,"Tcm/Naive helper T cells","SMARCA5"
1.19209100546503e-19,0.415368826848629,0.13,0.319,3.37564410017532e-15,"Tcm/Naive helper T cells","C7orf50"
1.20885337723743e-19,0.385055748817915,0.099,0.265,3.42311010832323e-15,"Tcm/Naive helper T cells","ZFYVE16"
1.24667602468393e-19,0.308013007454699,0.089,0.25,3.53021249909747e-15,"Tcm/Naive helper T cells","ZNF503"
1.32075567938361e-19,0.30416529771899,0.166,0.376,3.73998385731057e-15,"Tcm/Naive helper T cells","CNDP2"
1.52342984039974e-19,0.266213905534434,0.2,0.439,4.31389627905994e-15,"Tcm/Naive helper T cells","SNU13"
1.91367720375014e-19,0.425467662084165,0.114,0.29,5.41895973785926e-15,"Tcm/Naive helper T cells","SSNA1"
2.03079327694041e-19,0.4493443684981,0.151,0.355,5.75059732231217e-15,"Tcm/Naive helper T cells","SNRPD3"
2.07775885991441e-19,0.361796141064758,0.104,0.275,5.88358976361964e-15,"Tcm/Naive helper T cells","UBL3"
2.21633941331221e-19,0.402895032633856,0.129,0.316,6.27600831667618e-15,"Tcm/Naive helper T cells","CD2AP"
2.39194353360168e-19,0.405353209523588,0.254,0.533,6.77326650409989e-15,"Tcm/Naive helper T cells","HNRNPU"
2.4164599456056e-19,0.428186451449853,0.14,0.335,6.84268962797138e-15,"Tcm/Naive helper T cells","DNAJC8"
2.47715787890319e-19,0.41062391663658,0.129,0.314,7.01456796569018e-15,"Tcm/Naive helper T cells","SNX6"
2.57750198787656e-19,0.305699586678944,0.146,0.343,7.29871237907006e-15,"Tcm/Naive helper T cells","HIF1A"
2.74157822932315e-19,0.40907981759124,0.105,0.275,7.76332707197436e-15,"Tcm/Naive helper T cells","ARPC1A"
2.79034927027477e-19,0.454409234145592,0.096,0.26,7.90143202863706e-15,"Tcm/Naive helper T cells","CWC15"
2.93158197905486e-19,0.273026109785542,0.104,0.271,8.30136069008965e-15,"Tcm/Naive helper T cells","ARPC4"
3.16991626482796e-19,0.374443920881358,0.099,0.264,8.97625188711334e-15,"Tcm/Naive helper T cells","ARL5A"
3.20525445312302e-19,0.332932595377477,0.106,0.277,9.07631903490846e-15,"Tcm/Naive helper T cells","RAD23A"
3.23676302863122e-19,0.364349791684306,0.122,0.304,9.16554186817502e-15,"Tcm/Naive helper T cells","DCTN3"
3.54054277432473e-19,0.478960245784675,0.111,0.283,1.00257549740553e-14,"Tcm/Naive helper T cells","PSMB2"
3.59072025083497e-19,0.44995227936956,0.164,0.375,1.01678425342894e-14,"Tcm/Naive helper T cells","RNH1"
3.69746633503268e-19,0.300191647767926,0.108,0.278,1.0470115420912e-14,"Tcm/Naive helper T cells","ANAPC13"
3.72998048634861e-19,0.287486451452577,0.239,0.505,1.05621857431934e-14,"Tcm/Naive helper T cells","EID1"
3.88288436110055e-19,0.367833682885382,0.165,0.373,1.09951636453284e-14,"Tcm/Naive helper T cells","SNRPE"
4.05137802451412e-19,0.416183432688536,0.151,0.35,1.14722871520166e-14,"Tcm/Naive helper T cells","PATJ"
4.78029601051117e-19,0.347716545722791,0.22,0.469,1.35363642129645e-14,"Tcm/Naive helper T cells","VAPA"
5.02151703073818e-19,0.606278510670556,0.105,0.275,1.42194297759413e-14,"Tcm/Naive helper T cells","KIFC3"
5.34911367045763e-19,0.425846139420876,0.117,0.294,1.51470851806349e-14,"Tcm/Naive helper T cells","RANBP1"
5.36552251884706e-19,0.417600400652686,0.095,0.257,1.51935501166192e-14,"Tcm/Naive helper T cells","SERINC2"
5.53301841017398e-19,0.338484153829445,0.092,0.252,1.56678482320897e-14,"Tcm/Naive helper T cells","ZNF704"
5.85919057494412e-19,0.507190370991948,0.152,0.355,1.65914699510693e-14,"Tcm/Naive helper T cells","LAMTOR1"
6.29490715738987e-19,0.422442126302138,0.11,0.28,1.78252885975809e-14,"Tcm/Naive helper T cells","COPS6"
6.36141329133572e-19,0.415331819379951,0.151,0.35,1.80136140170753e-14,"Tcm/Naive helper T cells","NDUFV3"
7.59377890255744e-19,0.619136708729513,0.119,0.296,2.15033037183719e-14,"Tcm/Naive helper T cells","KANSL1L"
7.91550174360963e-19,0.365199399843635,0.192,0.42,2.24143262873794e-14,"Tcm/Naive helper T cells","TUBB"
8.04463867814794e-19,0.300809286495613,0.094,0.252,2.27800033449115e-14,"Tcm/Naive helper T cells","CENPX"
8.09419666384162e-19,0.326026645831901,0.234,0.493,2.29203366930003e-14,"Tcm/Naive helper T cells","RPL31"
8.32927991793799e-19,0.340449790543242,0.106,0.273,2.3586021943625e-14,"Tcm/Naive helper T cells","ZNF428"
8.47521881592152e-19,0.34549041780255,0.129,0.31,2.3999277121045e-14,"Tcm/Naive helper T cells","ENSA"
8.65347324853274e-19,0.313357222564695,0.231,0.488,2.45040401978702e-14,"Tcm/Naive helper T cells","SERBP1"
1.00069760115977e-18,0.414411557084628,0.109,0.278,2.83367539720412e-14,"Tcm/Naive helper T cells","TXNL4A"
1.01044125815387e-18,0.303822906176349,0.188,0.408,2.86126651071432e-14,"Tcm/Naive helper T cells","PHB"
1.0175992056695e-18,0.424472270604745,0.102,0.267,2.88153567069433e-14,"Tcm/Naive helper T cells","UHMK1"
1.07163845794771e-18,0.298712761787456,0.151,0.35,3.03455862137053e-14,"Tcm/Naive helper T cells","RHEB"
1.11257315490617e-18,0.377434356295857,0.214,0.454,3.1504734027478e-14,"Tcm/Naive helper T cells","AKAP9"
1.1551354453038e-18,0.503224530339415,0.144,0.337,3.27099704046678e-14,"Tcm/Naive helper T cells","HNRNPH3"
1.17404949584223e-18,0.250626738755575,0.115,0.286,3.32455595737643e-14,"Tcm/Naive helper T cells","TERF2IP"
1.42554086988527e-18,0.471243310156052,0.135,0.321,4.03670408125412e-14,"Tcm/Naive helper T cells","ATP5PB"
1.43903143340751e-18,0.517801444376304,0.092,0.251,4.07490530998006e-14,"Tcm/Naive helper T cells","ZNF106"
1.53332750044933e-18,0.330312744103538,0.162,0.367,4.34192348302238e-14,"Tcm/Naive helper T cells","STUB1"
1.56704680462829e-18,0.431238190244816,0.211,0.45,4.43740643666592e-14,"Tcm/Naive helper T cells","CAST"
1.82861960875879e-18,0.448373254017207,0.188,0.407,5.17810214612228e-14,"Tcm/Naive helper T cells","ARPC2"
1.96518524096375e-18,0.566225137764265,0.152,0.351,5.56481504683706e-14,"Tcm/Naive helper T cells","RAB14"
1.98152072533035e-18,0.446726700231932,0.102,0.265,5.61107223791796e-14,"Tcm/Naive helper T cells","RAB3IP"
2.01713920585331e-18,0.371096285299507,0.184,0.4,5.71193308921482e-14,"Tcm/Naive helper T cells","TTC3"
2.0672604381665e-18,0.319939845914743,0.114,0.283,5.85386138275609e-14,"Tcm/Naive helper T cells","AKR7A2"
2.28653741723159e-18,0.393936416800406,0.098,0.256,6.47478800437471e-14,"Tcm/Naive helper T cells","EIF3L"
2.29417919018925e-18,0.331224539647141,0.226,0.477,6.49642721285891e-14,"Tcm/Naive helper T cells","PSMB1"
2.38657309676855e-18,0.564172550724839,0.094,0.251,6.75805903811949e-14,"Tcm/Naive helper T cells","AP2A2"
2.4994419460862e-18,0.57240158335103,0.14,0.33,7.0776697587323e-14,"Tcm/Naive helper T cells","TSPYL1"
2.65026633085052e-18,0.572345039933525,0.154,0.351,7.50475916906941e-14,"Tcm/Naive helper T cells","ADH5"
2.65443644799664e-18,0.374563241483127,0.11,0.278,7.51656768979207e-14,"Tcm/Naive helper T cells","MRPS18C"
2.68356026481178e-18,0.500898134791535,0.128,0.306,7.59903760186752e-14,"Tcm/Naive helper T cells","METAP2"
3.04046232032732e-18,0.292184353442101,0.199,0.423,8.60967715247087e-14,"Tcm/Naive helper T cells","SEPTIN7"
3.05537329073e-18,0.488324367716262,0.109,0.276,8.65190054736015e-14,"Tcm/Naive helper T cells","USP22"
3.08254000795994e-18,0.329682101831937,0.115,0.286,8.72882854054017e-14,"Tcm/Naive helper T cells","MRPL40"
3.089170708611e-18,0.638082003139142,0.129,0.311,8.74760469557378e-14,"Tcm/Naive helper T cells","XRCC6"
3.28387903029912e-18,0.39211435751362,0.102,0.266,9.29896025009801e-14,"Tcm/Naive helper T cells","FUNDC2"
3.30001816142283e-18,0.478551905646949,0.1,0.261,9.34466142770102e-14,"Tcm/Naive helper T cells","PSMD9"
4.00431233029987e-18,0.427100968050488,0.125,0.301,1.13390112257101e-13,"Tcm/Naive helper T cells","MTIF3"
4.00476100464698e-18,0.359432407535505,0.099,0.258,1.13402817368589e-13,"Tcm/Naive helper T cells","TLK1"
4.12447990149907e-18,0.388899718933828,0.096,0.253,1.16792897370749e-13,"Tcm/Naive helper T cells","DARS"
4.44811781243298e-18,0.272375334209343,0.096,0.253,1.25957352094665e-13,"Tcm/Naive helper T cells","CARHSP1"
4.68144122876851e-18,0.366707209389445,0.1,0.256,1.32564371275038e-13,"Tcm/Naive helper T cells","LINC02532"
4.85211394434731e-18,0.467789497594822,0.1,0.26,1.37397310562083e-13,"Tcm/Naive helper T cells","RWDD1"
5.7106360353043e-18,0.457933707798681,0.101,0.262,1.61708080611712e-13,"Tcm/Naive helper T cells","PLEKHJ1"
6.15628190297333e-18,0.494249601933251,0.145,0.335,1.74327434646496e-13,"Tcm/Naive helper T cells","GNB2"
6.55705953752915e-18,0.496831927166738,0.121,0.295,1.85676254924213e-13,"Tcm/Naive helper T cells","PDCD5"
6.77603552733531e-18,0.521749482172774,0.096,0.252,1.91876998027554e-13,"Tcm/Naive helper T cells","GIGYF2"
6.99975872597096e-18,0.453644843717597,0.111,0.278,1.9821216784332e-13,"Tcm/Naive helper T cells","VCP"
7.06442564600769e-18,0.386914434880301,0.095,0.25,2.00043341018e-13,"Tcm/Naive helper T cells","UBE2I"
7.26137026734279e-18,0.494805393874861,0.131,0.311,2.05620221860346e-13,"Tcm/Naive helper T cells","NDUFAF8"
7.28300955483133e-18,0.489872020249335,0.182,0.4,2.06232981564159e-13,"Tcm/Naive helper T cells","SYF2"
8.21526908625368e-18,0.265374676922927,0.109,0.27,2.32631774715445e-13,"Tcm/Naive helper T cells","AKT3"
8.69610957182091e-18,0.564372488495805,0.117,0.288,2.46247734745253e-13,"Tcm/Naive helper T cells","FGD5-AS1"
9.0152740181038e-18,0.28070299254119,0.151,0.339,2.55285514370645e-13,"Tcm/Naive helper T cells","LRBA"
9.29112291870108e-18,0.52878583116081,0.135,0.317,2.63096727688859e-13,"Tcm/Naive helper T cells","HNRNPR"
1.01469224751355e-17,0.450667375241424,0.164,0.366,2.87330403728411e-13,"Tcm/Naive helper T cells","SOD2"
1.02238470572611e-17,0.455681005963701,0.119,0.287,2.89508677120464e-13,"Tcm/Naive helper T cells","ERC1"
1.13403731074039e-17,0.378287360840188,0.146,0.334,3.21125345282355e-13,"Tcm/Naive helper T cells","NDUFS2"
1.18166595166345e-17,0.457789720602813,0.125,0.301,3.3461234753254e-13,"Tcm/Naive helper T cells","CLINT1"
1.21324211380105e-17,0.536818487803456,0.144,0.333,3.43553769365044e-13,"Tcm/Naive helper T cells","UFC1"
1.25666963471863e-17,0.439121809057613,0.142,0.328,3.55851140463274e-13,"Tcm/Naive helper T cells","MRPS34"
1.37661781908972e-17,0.452249153290069,0.135,0.316,3.89816867831636e-13,"Tcm/Naive helper T cells","FNBP1L"
1.37755115723828e-17,0.540887565838935,0.165,0.366,3.90081161195163e-13,"Tcm/Naive helper T cells","STMP1"
